# Constructed from biom file
#OTU ID	MN12	MN13	MN15	MT209	MT210	MT213	SM2	SM4	SM5	T1	T2	T9	TL1	TL2	TL3	TS4	TS6	TS8
Unassigned;Other;Other	0.0052780395853	0.0135058017881	0.0317651184929	0.00758542812255	0.000251414204903	0.01045832596	0.00110545035086	0.00601766890017	0.000257624062087	0.000297825871141	0.00153877718506	0.00205436156764	0.00985382711437	0.00990147541787	0.0175008413866	0.00481625969272	0.00842539895101	0.00109306683323
k__Bacteria;p__Acidobacteria;c__DA052	0.0	0.0	0.0	0.0	0.0	8.84799150593e-05	0.0	0.0	9.66090232828e-05	0.000670108210067	0.00148748461223	9.4816687737e-05	0.000934012048755	0.0	0.0033655464205	0.0	0.000223189376186	0.000468457214241
k__Bacteria;p__Acidobacteria;c__Solibacteres	0.0	0.0	0.0	0.0	0.000100565681961	0.0	0.0	4.26785028381e-05	3.22030077609e-05	0.000322644693736	0.0	0.001201011378	0.00168122168776	4.9017205039e-05	0.00033655464205	0.000288975581563	5.57973440464e-05	7.80762023735e-05
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	0.0	0.0	0.000100205421113	0.0	0.0	0.0	9.61261174661e-05	0.000128035508514	3.22030077609e-05	4.96376451901e-05	0.00205170291342	0.000252844500632	0.00214822771214	0.000833292485662	9.61584691572e-05	0.00101141453547	0.000223189376186	0.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia]	4.71253534402e-05	6.34075201319e-05	5.01027105566e-05	0.0	5.02828409805e-05	0.0	2.40315293665e-05	0.00183517562204	0.0	0.00322644693736	0.00584735330324	0.00869152970923	0.0105076355485	0.00583304739964	0.00855810375499	0.000481625969272	0.000167392032139	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.00221489161169	0.00114133536237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00341362565508	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.000424128180961	0.000126815040264	0.000100205421113	0.0	0.0	0.0	7.20945880996e-05	0.0	0.0	0.0050382209868	0.00892490767337	6.3211125158e-05	0.00686498855835	0.00171560217636	0.00346170488966	0.00101141453547	0.0	0.000468457214241
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.00442978322337	0.000253630080528	0.00671376321459	0.0	0.0	0.0	0.0	0.00640177542572	0.0	0.00156358582349	0.00123102174805	6.3211125158e-05	0.00406295241209	0.00475466888878	0.0149526419539	4.81625969272e-05	0.000223189376186	0.000312304809494
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00168122168776	4.9017205039e-05	0.00451944805039	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.000659754948162	0.000634075201319	0.00090184879002	0.0333611547526	0.00492771841609	0.0390019465581	0.00519081034317	0.0238146045837	0.000805075194023	0.0858731261789	0.127872384079	0.108565107459	0.246532480269	0.16974658105	0.235732487139	0.0204691036941	0.00351523267492	0.00499687695191
