# Constructed from biom file
#OTU ID	MN12	MN13	MN15	MT209	MT210	MT213	SM2	SM4	SM5	T1	T2	T9	TL1	TL2	TL3	TS4	TS6	TS8
Unassigned;Other;Other;Other;Other	0.0052780395853	0.0135058017881	0.0317651184929	0.00758542812255	0.000251414204903	0.01045832596	0.00110545035086	0.00601766890017	0.000257624062087	0.000297825871141	0.00153877718506	0.00205436156764	0.00985382711437	0.00990147541787	0.0175008413866	0.00481625969272	0.00842539895101	0.00109306683323
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__	0.0	0.0	0.0	0.0	0.0	8.84799150593e-05	0.0	0.0	9.66090232828e-05	0.000670108210067	0.00148748461223	9.4816687737e-05	0.000934012048755	0.0	0.0033655464205	0.0	0.000223189376186	0.000468457214241
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__	0.0	0.0	0.0	0.0	0.000100565681961	0.0	0.0	4.26785028381e-05	3.22030077609e-05	0.000322644693736	0.0	0.001201011378	0.00168122168776	4.9017205039e-05	0.00033655464205	0.000288975581563	5.57973440464e-05	7.80762023735e-05
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OCS155	0.0	0.0	0.000100205421113	0.0	0.0	0.0	9.61261174661e-05	0.000128035508514	3.22030077609e-05	4.96376451901e-05	0.00205170291342	0.000252844500632	0.00214822771214	0.000833292485662	9.61584691572e-05	0.00101141453547	0.000223189376186	0.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__[Fimbriimonadales];f__[Fimbriimonadaceae]	4.71253534402e-05	6.34075201319e-05	5.01027105566e-05	0.0	5.02828409805e-05	0.0	2.40315293665e-05	0.00183517562204	0.0	0.00322644693736	0.00584735330324	0.00869152970923	0.0105076355485	0.00583304739964	0.00855810375499	0.000481625969272	0.000167392032139	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__	0.00221489161169	0.00114133536237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00341362565508	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00205170291342	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae	0.000424128180961	0.000126815040264	0.000100205421113	0.0	0.0	0.0	7.20945880996e-05	0.0	0.0	0.0050382209868	0.00687320475995	6.3211125158e-05	0.00649138373885	4.9017205039e-05	0.0	0.00101141453547	0.0	0.000468457214241
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__[Amoebophilaceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000373604819502	0.00166658497132	0.00346170488966	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__	0.0	0.000253630080528	0.00210431384338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00137248174109	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000967934081207	0.000769388592532	6.3211125158e-05	0.00354924578527	0.000294103230234	0.00947160921198	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	0.00442978322337	0.0	0.00460944937121	0.0	0.0	0.0	0.0	0.00524945584909	0.0	0.000595651742281	0.000461633155519	0.0	0.000513706626815	0.00191167099652	0.000384633876629	4.81625969272e-05	0.000167392032139	7.80762023735e-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__NS9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00115231957663	0.0	0.0	0.0	0.0	0.0	0.00117641292094	0.00509639886533	0.0	5.57973440464e-05	0.000234228607121
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales];f__Rhodothermaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00168122168776	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales];f__[Balneolaceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9017205039e-05	0.00451944805039	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	0.000659754948162	0.000634075201319	0.00090184879002	0.0333611547526	0.00492771841609	0.0390019465581	0.00519081034317	0.0238146045837	0.000805075194023	0.0858731261789	0.127872384079	0.108565107459	0.246532480269	0.16974658105	0.235732487139	0.0204691036941	0.00351523267492	0.00499687695191
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__S0208;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00116940581542	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Thermogemmatisporales;f__Thermogemmatisporaceae	9.42507068803e-05	0.0	0.0	0.00387863315004	0.000201131363922	0.000106175898071	0.000504662116697	0.0014510690965	0.000418639100892	0.00290380224362	0.000923266311038	0.0109671302149	0.0184000373605	0.0207342777315	0.0244723304005	0.000674276356981	0.0	7.80762023735e-05
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__MLE1-12;f__	4.71253534402e-05	0.000126815040264	0.000250513552783	0.00886194029851	0.00145820238843	0.00132719872589	0.000336441411131	0.00439588579233	0.000128812031044	0.0136503524273	0.0156442347148	0.0200379266751	0.0518843693084	0.0329885789912	0.0433193903553	0.0070799017483	0.000948554848789	0.000780762023735
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00143619203939	0.001201011378	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__CAB-I;f__	0.0	6.34075201319e-05	0.0	0.0	0.0	5.30879490356e-05	9.61261174661e-05	0.0	0.0	0.000347463516331	0.0	0.000189633375474	0.0	9.80344100779e-05	0.0	4.81625969272e-05	5.57973440464e-05	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Cercozoa;f__	0.0	0.0	0.0	0.0	0.0	0.00102636701469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__Mamiellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000747209639004	0.0	0.00461560651954	0.00086692674469	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__Ulvophyceae	0.0	0.0	0.0	0.0	2.51414204903e-05	0.0	0.0	0.0	0.0	0.00131539759754	0.0	0.0	0.0126091626582	0.00196068820156	0.0	0.00134855271396	5.57973440464e-05	7.80762023735e-05
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Haptophyceae;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00153642610217	0.0	0.0	0.000974558883874	0.0	0.00779900060711	0.00426449683839	0.00418289340834	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Stramenopiles;f__	0.0	0.0	0.0	0.000564611154753	0.0	5.30879490356e-05	0.0	0.000256071017029	0.0	0.00511267745458	0.00610381616742	0.00306573957016	0.000140101807313	0.00392137640312	0.0	0.0010595771324	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__	0.0	0.0	0.0	0.0	0.000678818353237	1.76959830119e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000392137640312	0.00125006009904	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__ML635J-21;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00136571209082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.0183317624882	0.00317037600659	0.0018538002906	0.0	0.0	0.0	2.40315293665e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000144237703736	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	0.0101790763431	6.34075201319e-05	0.00776592013628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	0.00193213949105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae]	0.0955230914232	0.268340625198	0.0299614209129	0.0	0.0	0.0	4.80630587331e-05	0.0	3.22030077609e-05	0.0	0.0	0.0	0.0	9.80344100779e-05	9.61584691572e-05	0.0	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	0.00108388312912	0.0	5.01027105566e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000721188518679	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00128035508514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Lentisphaerales;f__	0.0	0.00177541056369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00164136233073	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Lentisphaerales;f__Arctic95B-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00109202819418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Lentisphaerales;f__Lentisphaeraceae	0.0191800188501	0.147612706867	0.428528483391	0.0	5.02828409805e-05	3.53919660237e-05	9.61261174661e-05	0.0	6.44060155218e-05	0.000471557629306	0.0	0.0	0.0	0.00323513553257	9.61584691572e-05	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__BD7-11;o__;f__	0.0	0.0	0.0	0.0	0.0	0.00176959830119	9.61261174661e-05	0.000341428022705	0.0	0.000521195274496	0.00451374640952	0.00568900126422	0.000467006024378	0.00049017205039	0.00841386605125	0.00173385348938	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae	4.71253534402e-05	0.0	0.000100205421113	0.000785545954438	0.0	0.000141567864095	0.000120157646833	4.26785028381e-05	0.0	0.00129057877494	0.000666803446861	0.00116940581542	0.0017279222902	0.0011273957159	0.00168277321025	0.000192650387709	0.000111594688093	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Isosphaeraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000297825871141	0.00112843660238	3.1605562579e-05	0.0	0.0	0.0	0.000288975581563	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00153877718506	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__	9.42507068803e-05	0.0	5.01027105566e-05	0.0120041241163	0.00228786926461	0.00430012387188	4.80630587331e-05	0.0	0.0	0.00218405638836	0.0015900697579	0.00176991150442	0.000233503012189	0.00705847752561	0.00543295350738	0.000240812984636	0.000278986720232	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	4.71253534402e-05	0.0	0.0	7.36449332286e-05	7.54242614708e-05	0.00132719872589	0.0	4.26785028381e-05	0.0	0.000124094112975	0.000410340582684	0.000221238938053	0.000326904217064	9.80344100779e-05	4.80792345786e-05	4.81625969272e-05	5.57973440464e-05	0.000156152404747
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329;f__	0.000612629594722	0.000190222560396	0.00165338944837	0.0333611547526	0.00512884978001	0.0151300654751	0.0122801115063	0.0183944347232	0.00164235339581	0.0777573711903	0.0865818629462	0.0623577749684	0.19483491337	0.153129748542	0.288908120583	0.0332321918798	0.00474277424395	0.0131948782011
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__	0.000329877474081	0.00386785872805	0.00270554637006	0.0	0.0	0.0	0.0	0.0	0.0	0.000868658790827	0.0	0.0	0.0	0.0	0.0	4.81625969272e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae	0.000612629594722	0.00221926320462	0.00100205421113	0.0	0.0	0.0	0.0	8.53570056762e-05	0.0	0.0	0.00112843660238	0.0	0.0	0.0	0.0	0.0	5.57973440464e-05	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;Other	0.00122525918944	0.000126815040264	0.0	0.0	0.0	0.0	0.0	4.26785028381e-05	0.0	0.0	0.0	3.1605562579e-05	0.0	0.0	9.61584691572e-05	0.0	0.0	0.0
