# Constructed from biom file
#OTU ID	bottom	surface
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__	0.0036231884058	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-4;o__	0.0376811594203	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__	0.00217391304348	0.0101449275362
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL	0.0	0.00289855072464
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales	0.00652173913043	0.0391304347826
k__Bacteria;p__OP1;c__KB1;o__	0.0471014492754	0.0
k__Bacteria;p__OP8;c__OP8_1;o__HMMVPog-54	0.00217391304348	0.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101	0.0	0.00144927536232
k__Bacteria;p__Proteobacteria;c__;o__	0.00217391304348	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	0.0	0.00289855072464
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329	0.00144927536232	0.00144927536232
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	0.0224637681159	0.0594202898551
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.00869565217391	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	0.00217391304348	0.00434782608696
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	0.00144927536232	0.000724637681159
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	0.0152173913043	0.0166666666667
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	0.0224637681159	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__	0.000724637681159	0.00724637681159
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b	0.000724637681159	0.00869565217391
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	0.00942028985507	0.0123188405797
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067	0.0123188405797	0.0152173913043
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1	0.0144927536232	0.0333333333333
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales	0.000724637681159	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales	0.00869565217391	0.00289855072464
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84	0.00144927536232	0.000724637681159
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Thiobacterales	0.00507246376812	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfarculales	0.00724637681159	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales	0.0514492753623	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	0.0101449275362	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales	0.0152173913043	0.000724637681159
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales	0.0123188405797	0.0333333333333
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j	0.0	0.00217391304348
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales	0.018115942029	0.0550724637681
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__[Entotheonellales]	0.0	0.000724637681159
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales	0.0369565217391	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0	0.00144927536232
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	0.00869565217391	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales	0.000724637681159	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	0.00797101449275	0.013768115942
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales	0.00434782608696	0.0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales]	0.00724637681159	0.0217391304348
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales]	0.0413043478261	0.268115942029
k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1	0.00797101449275	0.000724637681159
