# Constructed from biom file
#OTU ID	MN12	MN13	MN15	MT209	MT210	MT213	SM2	SM4	SM5	T1	T2	T9	TL1	TL2	TL3	TS4	TS6	TS8
k__Bacteria;p__Planctomycetes;c__BD7-11	0.0	0.0	0.0	0.0	0.0	0.00177237625016	0.000253196607165	0.000253196607165	0.0	0.000379794910748	0.00544372705406	0.00519053044689	0.000253196607165	0.000506393214331	0.00848208634004	0.00164577794658	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00151917964299	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia	0.0	0.0	0.0	0.0	0.0	0.0	0.000126598303583	0.0	0.0	0.00151917964299	0.00177237625016	0.000759589821496	0.00151917964299	0.000632991517914	0.00177237625016	0.000506393214331	0.000126598303583	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.0355741233067	0.0811495125965	0.0302569945563	0.178123813141	0.0646917331308	0.136219774655	0.0235472844664	0.0600075958982	0.00519053044689	0.183061146981	0.273578934042	0.201417901	0.435624762628	0.382959868338	0.58374477782	0.0798835295607	0.0103810608938	0.0165843777693
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.0	0.0	0.000126598303583	0.00253196607165	0.000379794910748	0.0101278642866	0.000886188125079	0.00177237625016	0.000126598303583	0.00227876946449	0.00113938473224	0.00557032535764	0.0255728573237	0.0183567540195	0.0150651981263	0.00126598303583	0.0	0.000126598303583
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	0.0121534371439	0.0243068742879	0.00303835928599	0.000126598303583	0.0	0.00177237625016	0.0	0.000632991517914	0.0	0.00101278642866	0.00139258133941	0.000126598303583	0.00405114571465	0.000126598303583	0.00417774401823	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.437270540575	0.420686162805	0.190910241803	0.0	0.0	0.0	0.0	0.00113938473224	0.0	0.000506393214331	0.00227876946449	0.0	0.0	0.000506393214331	0.0	0.000253196607165	0.0	0.000759589821496
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.3639701228	0.0568426383086	0.297126218509	0.762501582479	0.926446385618	0.776553994176	0.964805671604	0.895556399544	0.98974553741	0.699075832384	0.550069629067	0.680339283454	0.211039372072	0.363210532979	0.0745664008102	0.884162552222	0.977212305355	0.972021774908
k__Bacteria;p__SAR406;c__AB16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00202557285732	0.0	0.0	0.000759589821496	0.0	0.0	0.000126598303583	0.0
k__Bacteria;p__TM6;c__SJA-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00113938473224	0.0	0.000632991517914	0.000253196607165	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verruco-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00151917964299	0.0	0.0	0.0	0.0
